idx,rot_sign,SMILES,point_group,point_group_noH
000276,1,O=C(Cc1ccccn1)Nc1ccc(C[C@H]2CC[C@@H](c3nnc(NC(=O)Cc4ccccn4)s3)C2)nn1,C1,C1
000277,1,O=C(Cc1ccccn1)Nc1ccc(C[C@@H]2CC[C@H](c3nnc(Nc4ccccn4)s3)C2)nn1,C1,C1
000278,1,O=C(Cc1ccccn1)Nc1ccc(C[C@H]2CC[C@@H](c3nnc(NC(=O)c4ccccn4)s3)C2)nn1,C1,C1
000279,1,COCCC(=O)Nc1nnc([C@@H]2CC[C@H](Cc3ccc(NC(=O)Cc4ccccn4)nn3)C2)s1,C1,C1
000280,1,O=C(Cc1ccccn1)Nc1ccc(C[C@@H]2CC[C@H](c3nnc(NC(=O)C[C@H]4CCCO4)s3)C2)nn1,C1,C1
000281,1,COCCOc1cccc([C@H]2COC(=O)C2)c1,C1,C1
000282,1,Cc1ccc(Cl)cc1N1CCN(C(=O)[C@@H]2C[C@@H]2c2ccc(F)cc2)CC1,C1,C1
000283,1,CC1=CC(=O)CC(C)(C)C1(O)C=C/C(C)=C\C(=O)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C1,C1
000284,1,CC1=CCC2[C@H](C1)C2(C)C,C1,C1
000285,1,COc1cccc([C@@]2(O)CC[C@H](OCc3ccc(Cl)cc3)C[C@@H]2CN(C)C)c1,C1,C1
000286,1,C=C[C@@H]1CC[C@@H](CN(C)C)[C@@](NC(C)=O)(C(=O)NC(C)(C)C)C1,C1,C1
000287,1,CCC(C1=N[C@H](C(C)(C)C)CO1)C1=N[C@H](C(C)(C)C)CO1,C1,C1
000288,1,COCCCOc1cc2c(cc1Cl)-c1c(F)c(=O)c(C(=O)O)cn1[C@H](C(C)(C)C)C2,C1,C1
000289,1,CS(=O)(=O)N1CC[C@@H](Nc2ncc3cc(Cl)c(=O)n(C4CCCC4)c3n2)[C@@H](F)C1,C1,C1
000290,1,COCCc1cc2cnc(N[C@@H]3CCN(S(C)(=O)=O)C[C@H]3F)nc2n(C2CCCC2)c1=O,C1,C1
000291,1,CS(=O)(=O)N1CCC(Nc2ncc3cc(Cl)c(=O)n([C@H]4CC[C@H](O)C4)c3n2)CC1,C1,C1
000292,1,C[C@@]1(O)CCC[C@H]1n1c(=O)c(CC(N)=O)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,C1,C1
000294,1,O=C1CO[C@H]2CCN(C(=O)N3CC(C#Cc4ccc(F)cc4Cl)C3)C[C@H]2N1,C1,C1
000295,1,CC1=C[C@@H]2c3c(O)cc(CCc4ccccc4)cc3OC(C)(C)[C@@H]2CC1,C1,C1
000296,1,C[C@@]1(O)CCC[C@H]1n1c(=O)c(CO)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,C1,C1
000297,1,C[C@@H]1[C@H](O)CC[C@H]1n1c(=O)c(C(F)F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,C1,C1
000298,1,C[C@@H]1[C@H](O)CC[C@H]1n1c(=O)ccc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,C1,C1
000299,1,C[C@@]1(O)CCC[C@H]1n1c(=O)ccc2cnc(NC3CCN(S(=O)(=O)C4CC4)CC3)nc21,C1,C1
000301,1,CO[C@@H](C(=O)O)c1ccc(F)c(F)c1F,C1,C1
000302,1,O=C([C@@H](O)c1cccc(F)c1F)N1CCc2nc(C3(c4ccc(F)cc4)CC3)[nH]c(=O)c2C1,C1,C1
000303,1,O=C([C@@H](O)c1cccc(F)c1F)N1CCc2nc(C3(c4ccccc4)CC3)[nH]c(=O)c2C1,C1,C1
000304,1,Cc1ccc([S@](=O)OC2C[C@@H](C)CCC2C(C)C)cc1,C1,C1
000305,1,O=C(N[C@@H]1CC[C@@H]1O)c1cc(-c2ccc(Cl)cc2)nn(-c2cccnc2)c1=O,C1,C1
000306,1,CS(=O)(=O)N1CCC(Nc2ncc3cc(CC(N)=O)c(=O)n([C@@H]4CCC[C@@H](O)C4)c3n2)CC1,C1,C1
000307,1,Cc1c(C)c2c(c(C)c1NC(=O)NC(C)(C)C)[C@@H](c1ccc(C(C)C)cc1)CO2,C1,C1
000308,1,CCCc1c(C)c(NC(=O)CC(C)(C)C)c(C)c2c1OC[C@@H]2c1ccc(C(C)C)cc1,C1,C1
000309,1,Cc1c(NC(=O)CC(C)(C)C)c(C)c(C(C)(C)O)c2c1[C@@H](c1ccc(C(C)C)cc1)CO2,C1,C1
000310,1,COc1ccc(CC(=O)Nc2c(C)c(C)c3c(c2C)[C@@H](c2ccc(C)cc2)C(C)(C)O3)cc1,C1,C1
000311,1,CCc1c(C)c(NC(=O)CC(C)(C)C)c(C)c2c1OC[C@@H]2c1ccc(C(C)C)cc1,C1,C1
000312,1,Cc1cc2c(c(C)c1NC(=O)CC(C)(C)C)[C@@H](c1ccc(C(C)C)cc1)CO2,C1,C1
000313,1,COc1c(C)c(NC(=O)CC(C)(C)C)c(C)c2c1OC[C@@H]2c1ccc(C(C)C)cc1,C1,C1
000314,1,CCC(O)c1c(C)c(NC(=O)CC(C)(C)C)c(C)c2c1OC[C@@H]2c1ccc(C(C)C)cc1,C1,C1
000315,1,COc1ccc(CCC(=O)Nc2c(C)c(C)c3c(c2C)[C@@H](c2ccc(C)cc2)C(C)(C)O3)cc1,C1,C1
000316,1,Cc1c(O)c2c(c(C)c1NC(=O)CC(C)(C)C)[C@@H](c1ccc(C(C)C)cc1)CO2,C1,C1
000317,1,CC(=O)N(c1ccc(Cl)cc1)[C@H]1C[C@@H](C)N(C(=O)c2ccc(N(C)C)cc2)c2cc(O)ccc21,C1,C1
000318,1,CCC(=O)N(c1ccc(Cl)cc1)[C@H]1C[C@@H](C)N(C(=O)c2ccc(F)cc2)c2ccc(O)cc21,C1,C1
000319,1,CCC(=O)N(c1ccccc1)[C@H]1C[C@@H](C)N(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc21,C1,C1
000320,1,CCOc1ccc2c(c1)N(C(=O)c1ccc(N(C)C)cc1)[C@H](C)C[C@@H]2N(C(C)=O)c1ccc(Cl)cc1,C1,C1
000321,1,CCCO[C@H]1CN(c2nc(C(=O)NC)c(C(=O)OCC)s2)CC[C@H]1NC(=O)c1nc(Cl)c(CC)[nH]1,C1,C1
000322,1,CCCO[C@H]1CN(C(=O)OC(C)(C)C)CC[C@H]1N,C1,C1
000325,1,CN1CCc2nc(C(=O)N(C)[C@H]3CCCC[C@H]3N(C)C(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,C1,C1
000327,1,[N-]=[N+]=N[C@@H]1CC(COCc2ccccc2)(COCc2ccccc2)C[C@H]1N=[N+]=[N-],C1,C1
000328,1,CC(C)(C)OC(=O)N1Cc2nc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,C1,C1
000330,1,N[C@@H]1CC(COCc2ccccc2)(COCc2ccccc2)C[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1,C1,C1
000333,1,C#Cc1ccc2cc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3nc4c(s3)CN(C)CC4)ccc2c1,C1,C1
000334,1,CN1CCC(C#CC(=O)N[C@H]2CCCC[C@H]2NC(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,C1,C1
000335,1,CC(C)(C)OC(=O)N1CCC(CCC(=O)N[C@@H]2CCCC[C@@H]2NC(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,C1,C1
000337,1,C#Cc1ccc2[nH]c(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3nc4c(s3)CN(C)CC4)cc2c1,C1,C1
000338,1,COc1cc(OC)c2c(=O)cc(-c3cc(I)ccc3Cl)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000339,1,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c([C@H]4CCN(C)[C@@H]4CO)c3o2)c(Br)c1,C1,C1
000340,1,Cc1ccc(Cl)c(-c2cc(=O)c3c(O)cc(O)c([C@H]4CCN(C)[C@@H]4CO)c3o2)c1,C1,C1
000341,1,COc1cc(OC)c2c(=O)cc(-c3cccc(F)c3Cl)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000342,1,COc1cc(OC)c2c(=O)cc(-c3ccc(C#N)cc3)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000343,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4Br)oc23)[C@H]1CO,C1,C1
000344,1,COc1cc(OC)c2c(=O)cc(-c3cc([N+](=O)[O-])ccc3Br)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000345,1,COc1cc(OC)c2c(=O)cc(-c3ccccc3I)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000346,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(Br)cc4)oc23)[C@H]1CO,C1,C1
000347,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(N)cc4Br)oc23)[C@H]1CO,C1,C1
000348,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4cccc(F)c4)oc23)[C@H]1CO,C1,C1
000349,1,COc1ccc(Br)c(-c2cc(=O)c3c(OC)cc(OC)c([C@H]4CCN(C)[C@@H]4CO)c3o2)c1,C1,C1
000350,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4cc(Cl)ccc4Br)oc23)[C@H]1CO,C1,C1
000351,1,COc1cc(O)c2c(=O)cc(-c3cccc(Cl)c3)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000352,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4)oc23)[C@H]1CO,C1,C1
000353,1,COc1cc(OC)c2c(=O)cc(-c3ccc([N+](=O)[O-])cc3Br)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000354,1,COc1cc(OC)c2c(=O)cc(-c3ccccc3F)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000355,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4cccc(F)c4Cl)oc23)[C@H]1CO,C1,C1
000356,1,COc1ccc(-c2cc(=O)c3c(O)cc(O)c([C@H]4CCN(C)[C@@H]4CO)c3o2)c(Br)c1,C1,C1
000357,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C#N)cc4)oc23)[C@H]1CO,C1,C1
000358,1,COc1cc(OC)c2c(=O)cc(-c3cc(C)ccc3Cl)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000359,1,COc1cc(O)c2c(=O)cc(-c3ccc(Br)cc3)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000360,1,COc1cc(OC)c2c(=O)cc(-c3ccc(C(F)(F)F)cc3)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000361,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4cc([N+](=O)[O-])ccc4Br)oc23)[C@H]1CO,C1,C1
000362,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(N)cc4)oc23)[C@H]1CO,C1,C1
000363,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4F)oc23)[C@H]1CO,C1,C1
000364,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4cc(O)ccc4Br)oc23)[C@H]1CO,C1,C1
000365,1,COc1cc(OC)c2c(=O)cc(-c3c(F)cccc3F)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000366,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4cc(I)ccc4Cl)oc23)[C@H]1CO,C1,C1
000367,1,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4cccc(F)c4Br)oc23)[C@H]1CO,C1,C1
000368,1,COc1cc(OC)c2c(=O)cc(-c3cc(Cl)ccc3Br)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000369,1,COc1cc(OC)c2c(=O)cc(-c3cccc(F)c3Br)oc2c1[C@H]1CCN(C)[C@@H]1CO,C1,C1
000373,1,COC(OC)[C@H]1COCC[C@@]1(C#N)c1ccccc1F,C1,C1
000374,1,COc1ccc(CN2C[C@H](CO)[C@@](N)(c3cccc(Br)c3)C2)c(OC)c1,C1,C1
000375,1,COC(=O)N(C(=O)OC(C)(C)C)C1=N[C@@]2(c3cc(Cl)cc(Br)c3)CCC[C@H]2CS1,C1,C1
000376,1,CCC(C)C1=C[C@H]2[C@@H](C1)C[C@@]2(CN)CC(=O)O,C1,C1
000378,1,C[C@]1(c2ccncc2)OC=N[C@@H]1C(=O)N1CCCC1,C1,C1
000380,1,CC(C)(C)[Si](C)(C)O[C@H]1CC[C@@H](N2C(=O)c3ccccc3C2=O)C1,C1,C1
000381,1,CCc1[nH]c(C(=O)N[C@@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2OC)nc1I,C1,C1
000382,1,CCc1nc(C(=O)N[C@@H]2CCN(C(=O)OC(C)(C)C)C[C@@H]2OC)[nH]c1CC,C1,C1
000383,1,CCOC(=O)c1sc(N2CC[C@@H](NC(=O)c3nc(C(F)(F)F)c(CC)[nH]3)[C@@H](OCC)C2)nc1C,C1,C1
000386,1,CCCCCC[C@H]1C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,C1,C1
000387,1,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@@]4(Br)[C@@H](C2)N(C)CC[C@]314,C1,C1
000388,1,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,C1,C1
000389,1,CC[C@@H]1C(=O)OC[C@@H]1CC(=O)O,C1,C1
000390,1,CN1CCCC[C@@H]1C[C@H](O)c1ccccc1,C1,C1
000391,1,C[C@@]1(c2ccccc2)NC(=O)NC1=O,C1,C1
000392,1,CC[C@@]1(c2ccccc2)NC(=O)NC1=O,C1,C1
000393,1,CC[C@@H]1C(=O)OC[C@@H]1Cc1cnc[nH]1,C1,C1
000394,1,c1ccc(C2=N[C@H](c3ccccc3)[C@@H](c3ccccc3)N2)cc1,C1,C1
000395,1,CCCCCCCCCCCCC[C@H]1OC(=O)C(C)=C1C(=O)O,C1,C1
000396,1,COc1cc2c3c(c1O)-c1cc4c(cc1C[C@@H]3N(C)CC2)OCO4,C1,C1
000397,1,COc1ccc([C@H]2Oc3cc(OC)cc(O)c3C(=O)[C@@H]2O)cc1,C1,C1
000398,1,COc1cc2c(cc1O)[C@H](Cc1ccc(OC)c(OC)c1)N(C)CC2,C1,C1
000399,1,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CCN2C)cc1O,C1,C1
000400,1,COC(=O)C1=CO[C@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]12,C1,C1
000401,1,O=C(O)[C@@H]1C[C@H]2C=C[C@@H]1O2,C1,C1
000402,1,CC[C@H](C)CCC(=O)Cl,C1,C1
000403,1,CC[C@H](C)Cl,C1,C1
000404,1,CC[C@H](C)CCCC(C)C,C1,C1
000405,1,CC[C@H](C)CCC(=O)OC,C1,C1
000406,1,CCCOC(=O)[C@@H](C)O,C1,C1
000407,1,CCCC[C@@H](CC)CC(=O)O,C1,C1
000408,1,COC(=O)[C@@H](C)OC(C)=O,C1,C1
000409,1,CCC(=O)[C@@H](C)[C@@H](O)CC,C1,C1
000410,1,C[C@@H]1CCC(=O)[C@@H](C)C1,C1,C1
000411,1,O=C1C=C2CCCC[C@H]2CC1,C1,C1
000412,1,O[C@H]1Cc2ccccc2[C@@H]1O,C1,C1
000413,1,C=C1C(=O)[C@]2(C)CC[C@H]1C2(C)C,C1,C1
000414,1,C[C@@H]1CCC[C@]2(C)CCCC[C@@]12O,C1,C1
000415,1,CC(=O)O[C@H]1[C@H]2C(C)=CC[C@@H]1C2(C)C,C1,C1
000416,1,C=C[C@@]1(C)C=C2CC[C@H]3[C@](C)(CO)CCC[C@]3(C)[C@H]2CC1,C1,C1
000417,1,CCC(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,C1,C1
000418,1,CCC(C)[C@H](C)O,C1,C1
000419,1,OC1[C@H](O)[C@@H](O)C[C@H](O)[C@H]1O,C1,C1
000420,1,CC1(C)[C@@H]2CC=C(C(=O)O)[C@H]1C2,C1,C1
000421,1,Cc1ccc(S(=O)(=O)O[C@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,C1,C1
000422,1,CC(C)(C)[C@H]1CCCC[C@@H]1O,C1,C1
000423,1,CC1(C)[C@H]2CC[C@]1(C)C(=O)[C@@H]2O,C1,C1
000424,1,C[P@@](=O)(Cc1ccccc1)c1ccccc1,C1,C1
000425,1,C=C(CCO)[C@H]1CC=C(C)CC1,C1,C1
000426,1,COC(=O)C1=CC[C@H](C(C)CC(=O)CC(C)C)CC1,C1,C1
000427,1,CC1(C)[C@@]2(C)CC[C@]1(C)[C@@H](O)C2,C1,C1
000428,1,CC[C@H](C)CC(=O)c1ccccc1,C1,C1
000429,1,CC[C@H](C(N)=O)c1ccccc1,C1,C1
000430,1,O=C(O)C[C@H](OC(=O)c1ccccc1)C(=O)O,C1,C1
000431,1,CC[C@H](O)[C@@H](N)C(=O)O,C1,C1
000432,1,CC(C)OC(=O)C(O)[C@@H](O)C(=O)OC(C)C,C1,C1
000433,1,O[C@H]1[C@H](O)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,C1,C1
000434,1,C=C1C(=O)O[C@@H]2C[C@H](C)C(/C=C/C(C)=O)=CC[C@H]12,C1,C1
000437,1,NC(=O)c1ccc[n+]([C@H]2O[C@@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)c1,C1,C1
000438,1,CC(O)C[C@H](C)O,C1,C1
000439,1,COC(=O)C1=C[C@H]2O[C@H]2[C@H](O)C1,C1,C1
000440,1,CCCCCCCCCCC[C@H](C)O,C1,C1
000441,1,C=C(C)[C@@H]1CC(=O)C(C)=C(C)C1,C1,C1
000442,1,CN(C)C(=O)CCS[C@@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,C1,C1
000443,1,C[C@H]([C@@H](O)c1ccccc1)N1CCCCC1,C1,C1
000444,1,COc1ccccc1[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,C1,C1
000445,1,Oc1ccc([C@H]2Oc3c(ccc(O)c3O)C[C@@H]2O)cc1O,C1,C1
000446,1,C[C@@H]1O[C@@H](O[C@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,C1,C1
000447,1,CC1=CC(=O)CC[C@H]1C,C1,C1
000448,1,O[C@H]1C=C[C@@H]2[C@H]1[C@@H]1C=C[C@H]2C1,C1,C1
000449,1,COC(=O)C[C@H]1C=C[C@@H](O)C1,C1,C1
000450,1,COC(=O)CC[C@@H](NC(=O)OCc1ccccc1)C(=O)OC,C1,C1
000451,1,COC(=O)CC[C@@H](C)CO,C1,C1
000452,1,O[C@H]1CCC[C@@H]1OCc1ccccc1,C1,C1
000453,1,CCOC(=O)[C@@]1(CCC(C)=O)CCCCC1=O,C1,C1
000454,1,CCC[C@@H]1CCCC(=O)O1,C1,C1
000455,1,COc1cccc([C@H](N)C(=O)O)c1,C1,C1
000457,1,COc1cc2c3c4c1Oc1cc5c(cc1O4)[C@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)NCC5,C1,C1
000458,1,O[C@@H]1CCCC[C@]12CCCNC2,C1,C1
000459,1,O=C(O)[C@@H]1CC1(c1ccccc1)c1ccccc1,C1,C1
000460,1,C[C@@H]1CC[C@H]2[C@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,C1,C1
000462,1,COc1cc2c3c(c1O)-c1cc4c(cc1C[C@@H]3NCC2)OCO4,C1,C1
000463,1,CC(=O)O[C@H]1[C@H]2c3cc4c(cc3C(=O)N3CCC(=C[C@@H]1OC(C)=O)[C@H]23)OCO4,C1,C1
000464,1,CC(C)[C@H]1C=CC(C)(O)CC1,C1,C1
000465,1,CC[C@@H](O)C(=O)c1ccccc1,C1,C1
000466,1,Oc1ccc([C@H]2Oc3cc(O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3C[C@@H]2O)cc1O,C1,C1
000467,1,CC/C=C\C[C@H]1O[C@H]1C/C=C\CCCCCCCC,C1,C1
000468,1,COc1ccc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)cc1OC,C1,C1
000469,1,CN[C@H](C(=O)O)C1CCCCC1,C1,C1
000470,1,CC[C@H](C)OC(C)(C)C,C1,C1
000472,1,COc1ccc2[nH]cc(C[C@H](C)N)c2c1,C1,C1
000473,1,C=C/C(C)=C/C[C@H]1C(=C)CC[C@@H]2[C@]1(C)CCC[C@@]2(C)C(=O)O,C1,C1
000474,1,O=C(O)[C@@H](NS(=O)(=O)c1ccccc1)c1ccccc1,C1,C1
000475,1,C[C@@H](CSC(=O)C(C)(C)C)C(=O)N(CC(=O)O)C1CCCC1,C1,C1
000476,1,CCC[C@@H](C)C(C(=O)OCC)C(=O)OCC,C1,C1
000477,1,COc1ccc(N2C(=O)[C@H](O)[C@@H]2c2ccccc2)cc1,C1,C1
000478,1,COC(=O)[C@H]1CN1C(C)=O,C1,C1
000479,1,C[C@H]1C=C(CCCCCCCCCCCCC2=C[C@H](C)OC2=O)C(=O)O1,C1,C1
000481,1,CCOC(=O)/C=C/[C@@H]1[C@@H](C)CCCC1(C)C,C1,C1
000482,1,C[C@H](N)Cc1ccc(O)c(O)c1,C1,C1
000483,1,C=C1CCCC(C)(C)[C@@H]1CO,C1,C1
000485,1,O=C(OC[C@@H]1CO[C@@](CBr)(c2ccc(Cl)cc2Cl)O1)c1ccccc1,C1,C1
000486,1,O=C1CCC[C@H](c2ccccc2)O1,C1,C1
000487,1,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)[C@H](O)CO,C1,C1
000488,1,COc1ccc2c(c1)[C@@]13C[C@@H]1CN(C(=O)OC(C)(C)C)C3=CC2=O,C1,C1
000489,1,CC(C)c1cc(C(C)C)c([C@@H](C)O)c(C(C)C)c1,C1,C1
000490,1,C=C[C@H](CO)c1ccccc1,C1,C1
000491,1,C=CC(C)(C)c1[nH]cnc1/C=C1\NC(=O)[C@@H](Cc2ccccc2)NC1=O,C1,C1
000492,1,C=C(C)[C@H]1C(=O)c2c3c(cc4c5c(n1c24)[C@@]1(C)[C@@H](CC[C@H]2[C@](C)(/C=C/C=C(\C)C(=O)O)[C@@H](O)CC[C@@]21C)C5)C1=CC(C)(C)OC(C)(C)[C@H]1[C@@H]3O,C1,C1
000493,1,Oc1ccc([C@H]2c3c(O)cc(O)cc3[C@H]3c4c(cc(O)cc4[C@@H]2[C@H]2c4cc(O)cc5c4[C@H](c4cc(O)cc(O)c4[C@@H]2c2ccc(O)cc2)[C@@H](c2ccc(O)cc2)O5)O[C@@H]3c2ccc(O)cc2)cc1,C1,C1
000494,1,COc1ccc([C@H]2COC(=O)C2)cc1,C1,C1
000495,1,C/C(=C/C[C@H](O[Si](C)(C)C(C)(C)C)/C(C)=C/c1csc(C)n1)CCC[C@H](C)CO[Si](C)(C)C(C)(C)C,C1,C1
000496,1,O=C1c2ccccc2CC[C@H]1O,C1,C1
000497,1,C[C@@H](C=O)CO,C1,C1
000498,1,O=C1CCC[C@H]1Cc1ccccc1,C1,C1
000499,1,COc1cc(CC(=O)N(C)[C@@H](C)[C@@H](O)c2ccccc2)cc(OC)c1OC,C1,C1
000500,1,C[C@H](COc1ccccc1)NC(=O)OC(C)(C)C,C1,C1
000501,1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12,C1,C1
000502,1,CCCCC1=C(C)C(=O)[C@@](C)(CN2c3ccccc3[C@]3(O)CCO[C@H]23)C1=O,C1,C1
000503,1,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2CO)ccc1O,C1,C1
000504,1,COC(=O)[C@H](CO)NC(=O)CCl,C1,C1
000505,1,CC1(C)[C@@H]2CC[C@@]1([C@H]1S[C@H]3CC[C@@H]1C3)C(=O)C2,C1,C1
000506,1,C[C@H]1C=C2C(=O)O[C@H]3CC[C@@H](C1)[C@@]23O,C1,C1
000507,1,CN(C)[C@@H]1Cc2ccccc2[C@H](c2ccccc2)C1,C1,C1
000508,1,CC(C)(C)OC(=O)N1CC[C@H](c2ccccc2)[C@@H](O)C1,C1,C1
000509,1,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(c3ccccn3)CC2)C(=O)N1,C1,C1
000510,1,C=CCN1C[C@H](C)N([C@@H](c2cccc(O)c2)c2cccc(C#N)c2)C[C@H]1C,C1,C1
000512,1,O=[N+]([O-])c1ccc(O[P@@]2(=O)OCC[C@H](c3cccc(Cl)c3)O2)cc1,C1,C1
000513,1,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCC3)cc2)c1,C1,C1
000514,1,C[C@@H](CCN)C(=O)O,C1,C1
000515,1,CC(C)(C)O[C@@H]1CCN(C(=O)OCC2c3ccccc3-c3ccccc32)[C@@H]1C(=O)O,C1,C1
000516,1,C[C@@H](O)c1ccccc1I,C1,C1
000517,1,CC(=O)OC[C@H]1CC(=O)[C@@H]1CO,C1,C1
000518,1,CN1CCc2cccc3c2[C@@H]1Cc1ccccc1-3,C1,C1
000519,1,CC1(C)O[C@H]2[C@@H](O)[C@H]3C[C@@]3(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H]2O1,C1,C1
000520,1,CC[C@H](C)C(=O)OCc1ccccc1,C1,C1
000521,1,CC(C)CCC[C@H](C)N,C1,C1
000522,1,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(Cl)c1,C1,C1
000523,1,CCOC(=O)[C@@H](Nc1ccc(OC)cc1)c1ccccc1,C1,C1
000526,1,COc1cc(/C=C/c2nnc3n2CC[C@H]3c2cc(F)c(F)c(F)c2)ccc1-n1cnc(C)c1,C1,C1
000527,1,COc1ccc2c(c1)OC[C@H](c1ccc(C)cc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,C1,C1
000528,1,COc1cccc([C@H]2COc3cc(OC)ccc3[C@H]2c2ccc(OCCN3CCCC3)cc2)c1,C1,C1
000529,1,COc1ccc(COC(=O)[C@H](C)O)cc1,C1,C1
000530,1,COC(=O)[C@@H](O)c1cc(F)cc(F)c1,C1,C1
000531,1,NC1=N[C@H](CC2CCCCC2)CS1,C1,C1
000532,1,C=C1C[C@H](CO)[C@@H](c2cccc(F)c2)C1,C1,C1
000533,1,C=CCN1C[C@H](C)N(c2c(O)cccc2Cc2cccc(C(=O)N(C)c3cccc(F)c3)c2)C[C@H]1C,C1,C1
000534,1,C=C[C@](O)(CNCc1ccccc1)c1ccc(F)c(F)c1,C1,C1
000536,1,COc1cccc([C@H]2CC(CO)CCN2CCc2ccc(F)cc2)c1OC,C1,C1
