SMILES	Structure: Image	Substance Identification: Reaxys Registry Number	Links to Reaxys	Data Count	CAS Registry Number	Chemical Name	Linear Structure Formula	Molecular Formula	Molecular Weight	Type of Substance	Type and Modification	InChI Key	Composition: Comp. Name	Composition: Comp. Conc.	Composition: Comp. Attrib.	Field Availability	Number of Reactions	Number of References	LogP	H Bond Donors	H Bond Acceptors	Rotatable Bonds	TPSA	Lipinski Number	Veber Number	Optical Rotatory Power: Type (Optical Rotatory Power)	Concentration (Optical Rotatory Power)	Enantiomeric excess [%ee]	Length of Path [cm]	Solvent (Optical Rotatory Power)	Optical Rotatory Power [deg]	Wavelength (Optical Rotatory Power) [nm]	Temperature (Optical Rotatory Power) [C]	Location	Comment (Optical Rotatory Power)	References	Links to Reaxys	
O[C@@H](CN(=O)=O)C1=CC=C(C=C1)C#N		10249933	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D10249933&database=RX&origin=ReaxysOutput&ln=	(331 of 3437)		(R)-4-(1-hydroxy-2-nitroethyl)benzonitrile; (R)-1-(4-cyanophenyl)-2-nitroethanol	C9H8N2O3	C9H8N2O3	192.174	isocyclic		NXGSXZLSMLYJKP-VIFPVBQESA-N				Identification(17); Physical Data(15); Spectra(28)	6	29	0.497	1	2	3	89.84	4	2	[alpha]	1 g/100ml	90		dichloromethane	-43.9	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
O[C@@H](CN(=O)=O)C1=CC=C(C=C1)C(F)(F)F		11100876	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D11100876&database=RX&origin=ReaxysOutput&ln=	(332 of 3437)		(R)-1-(4-trifluoromethylphenyl)-2-nitroethanol; (R)-2-nitro-1-(4-(trifluoromethyl)phenyl)ethanol; (R)-2-nitro-1-(4-(trifluoromethyl)phenyl)ethan-1-ol	C9H8F3NO3	C9H8F3NO3	235.163			DDOVIAKRVWZSOT-QMMMGPOBSA-N				Identification(21); Physical Data(15); Spectra(36)	8	29	1.699	1	1	4	66.05	4	2	[alpha]	0.5 g/100ml	96		dichloromethane	-35.6	589	25	supporting information		Article; White, James D.; Shaw, Subrata; Organic Letters; vol. 14; 24; (2012); p. 6270 - 6273;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D35447922&database=RX&origin=ReaxysOutput&ln=	
C[C@H](CCC=C(C)C)[C@]12C[C@H]1C(C)=CC2		19474582	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D19474582&database=RX&origin=ReaxysOutput&ln=	(333 of 3437)	159407-35-9	7-epi-sesquithujene	C15H24	C15H24	204.356			UCQHFDKBUHCAFR-ILXRZTDVSA-N				Identification(29); Physical Data(5); Spectra(8)	3	29	6.104	0	0	4	0	3	2	[alpha]	0.08 g/100ml			dichloromethane	31.2	589	25			Article; Khrimian, Ashot; Cosse, Allard A.; Crook, Damon J.; Journal of Natural Products; vol. 74; 6; (2011); p. 1414 - 1420;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9067445&database=RX&origin=ReaxysOutput&ln=	
ClC1=CC=C(C=C1)[C@@H]1CCCN1		20265313	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D20265313&database=RX&origin=ReaxysOutput&ln=	(334 of 3437)	1217651-75-6	(S)-2-(4-chlorophenyl)pyrrolidine; (2S)-2-(4-chlorophenyl)pyrrolidine	C10H12ClN	C10H12ClN	181.665			CIHHGGKKRPPWSU-JTQLQIEISA-N				Identification(31); Physical Data(6); Spectra(15)	19	29	2.765	1	1	1	12.03	4	2	[alpha]	1.15 g/100ml			dichloromethane	-40.9	589	25	Page/Page column 61		Patent; NOVARTIS; WO2011/103263; (2011); A2;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9076613&database=RX&origin=ReaxysOutput&ln=	
ClC1=CC=C(C=C1)[C@@H]1CCCN1		20265313	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D20265313&database=RX&origin=ReaxysOutput&ln=	(334 of 3437)	1217651-75-6	(S)-2-(4-chlorophenyl)pyrrolidine; (2S)-2-(4-chlorophenyl)pyrrolidine	C10H12ClN	C10H12ClN	181.665			CIHHGGKKRPPWSU-JTQLQIEISA-N				Identification(31); Physical Data(6); Spectra(15)	19	29	2.765	1	1	1	12.03	4	2	[alpha]	1.15 g/100ml			dichloromethane	-40.9	589	25			Article; Reddy, Leleti Rajender; Das, Sonia G.; Liu, Yugang; Prashad, Mahavir; Journal of Organic Chemistry; vol. 75; 7; (2010); p. 2236 - 2246;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8870930&database=RX&origin=ReaxysOutput&ln=	
[H][C@@]12CCCN1[C@H](CCCCCC)CCC2		4230303	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D4230303&database=RX&origin=ReaxysOutput&ln=	(335 of 3437)		(5R,8aR)-5-hexyloctahydroindolizine; (-)-indolizidine 209D	(CH2)6CHNCH2(CH2)4CH3CH	C14H27N	209.375	heterocyclic		AXAQOPLJIFRMGI-ZIAGYGMSSA-N				Identification(19); Physical Data(28); Spectra(47); Bioactivity(3)	128	28	4.564	0	1	5	3.24	4	2	[alpha]	0.4 g/100ml			dichloromethane	-77.8	589	25			Article; Ponpandian, Thanasekaran; Muthusubramanian, Shanmugam; Tetrahedron; vol. 69; 2; (2013); p. 527 - 536;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D35738919&database=RX&origin=ReaxysOutput&ln=	
[H][C@@]12CCCN1[C@H](CCCCCC)CCC2		4230303	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D4230303&database=RX&origin=ReaxysOutput&ln=	(335 of 3437)		(5R,8aR)-5-hexyloctahydroindolizine; (-)-indolizidine 209D	(CH2)6CHNCH2(CH2)4CH3CH	C14H27N	209.375	heterocyclic		AXAQOPLJIFRMGI-ZIAGYGMSSA-N				Identification(19); Physical Data(28); Spectra(47); Bioactivity(3)	128	28	4.564	0	1	5	3.24	4	2	[alpha]	0.34 g/100ml			dichloromethane	-77.1	589	25	supporting information		Article; Liu, Hui; Su, Deyong; Cheng, Guolin; Xu, Jimin; Wang, Xinyan; Hu, Yuefei; Organic and Biomolecular Chemistry; vol. 8; 8; (2010); p. 1899 - 1904;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8901259&database=RX&origin=ReaxysOutput&ln=	
CC(C)(C)[C@@H](O)CN(=O)=O		9042807	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9042807&database=RX&origin=ReaxysOutput&ln=	(336 of 3437)		(R)-3,3-dimethyl-1-nitrobutan-2-ol	C6H13O3N	C6H13NO3	147.174	acyclic		POPUCNRCMDNMTD-YFKPBYRVSA-N				Identification(16); Physical Data(10); Spectra(23)	3	28	0.471	1	1	3	66.05	4	2	[alpha]	0.1 g/100ml	95		dichloromethane	-26.9	589	25	supporting information		Article; White, James D.; Shaw, Subrata; Organic Letters; vol. 14; 24; (2012); p. 6270 - 6273;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D35447922&database=RX&origin=ReaxysOutput&ln=	
CC(C)(C)[C@@H](O)CN(=O)=O		9042807	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9042807&database=RX&origin=ReaxysOutput&ln=	(336 of 3437)		(R)-3,3-dimethyl-1-nitrobutan-2-ol	C6H13O3N	C6H13NO3	147.174	acyclic		POPUCNRCMDNMTD-YFKPBYRVSA-N				Identification(16); Physical Data(10); Spectra(23)	3	28	0.471	1	1	3	66.05	4	2	[alpha]	0.95 g/100ml	96		dichloromethane	-37.2	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
CC(C)(C)[C@@H](O)CN(=O)=O		9042807	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9042807&database=RX&origin=ReaxysOutput&ln=	(336 of 3437)		(R)-3,3-dimethyl-1-nitrobutan-2-ol	C6H13O3N	C6H13NO3	147.174	acyclic		POPUCNRCMDNMTD-YFKPBYRVSA-N				Identification(16); Physical Data(10); Spectra(23)	3	28	0.471	1	1	3	66.05	4	2	[alpha]	1.02 g/100ml	98		dichloromethane	-27.4	589	25	supporting information		Article; Jin, Wei; Li, Xincheng; Huang, Yongbo; Wu, Fan; Wan, Boshun; Chemistry - A European Journal; vol. 16; 28; (2010); p. 8259 - 8261;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8903629&database=RX&origin=ReaxysOutput&ln=	
CCCC[C@@H](O)CN(=O)=O		9477270	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9477270&database=RX&origin=ReaxysOutput&ln=	(337 of 3437)		(2R)-1-nitrohexan-2-ol; (R)-1-nitrohexan-2-ol; (R)-1-nitro-2-hexanol	C6H13O3N	C6H13NO3	147.174	acyclic		MGGGUUMQEMJSNJ-ZCFIWIBFSA-N				Identification(17); Physical Data(15); Spectra(16)	7	28	0.917	1	1	5	66.05	4	2	[alpha]	1.31 g/100ml	87		dichloromethane	-8.4	589	25			Article; Panov, Illia; Drabina, Pavel; Padelkova, Zdenka; Simunek, Petr; Sedlak, Milos; Journal of Organic Chemistry; vol. 76; 11; (2011); p. 4787 - 4793;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9052449&database=RX&origin=ReaxysOutput&ln=	
O[C@@H](CN(=O)=O)C1=C(F)C=CC=C1		9846414	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9846414&database=RX&origin=ReaxysOutput&ln=	(338 of 3437)		(R)-1-(2-fluorophenyl)-2-nitroethanol	C8H8NFO3	C8H8FNO3	185.155	isocyclic		ADSWMLDXSJIEFZ-QMMMGPOBSA-N				Identification(21); Physical Data(12); Spectra(27)	4	28	0.935	1	1	3	66.05	4	2	[alpha]	4.4 g/100ml	94		dichloromethane	-45.3	589	25	supporting information		Article; Li, Jin-Liang; Liu, Li; Pei, Yu-Ning; Zhu, Hua-Jie; Tetrahedron; vol. 70; 47; (2014); p. 9077 - 9083;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D65472869&database=RX&origin=ReaxysOutput&ln=	
O[C@@H](CN(=O)=O)C1=C(F)C=CC=C1		9846414	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9846414&database=RX&origin=ReaxysOutput&ln=	(338 of 3437)		(R)-1-(2-fluorophenyl)-2-nitroethanol	C8H8NFO3	C8H8FNO3	185.155	isocyclic		ADSWMLDXSJIEFZ-QMMMGPOBSA-N				Identification(21); Physical Data(12); Spectra(27)	4	28	0.935	1	1	3	66.05	4	2	[alpha]	1.1 g/100ml	90		dichloromethane	-22	589	25	supporting information		Article; Ouyang, Guang-Hui; He, Yan-Mei; Fan, Qing-Hua; Chemistry - A European Journal; vol. 20; 50; (2014); p. 16454 - 16457;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D68176797&database=RX&origin=ReaxysOutput&ln=	
CCCCC[C@H](O)CN(=O)=O		10153652	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D10153652&database=RX&origin=ReaxysOutput&ln=	(339 of 3437)		(S)-1-nitroheptan-2-ol; (S)-1-nitro-2-heptanol; 1-nitroheptan-2-ol	C7H15O3N	C7H15NO3	161.201	acyclic		VJCZJBJUAGHLEY-ZETCQYMHSA-N				Identification(15); Physical Data(12); Spectra(27)	23	28	1.486	1	1	6	66.05	4	2	[alpha]	0.8 g/100ml	95		dichloromethane	2.3	589	25	supporting information		Article; Lai, Guoyin; Guo, Fengfeng; Zheng, Yueqin; Fang, Yang; Song, Haigang; Xu, Kun; Wang, Sujing; Zha, Zhenggen; Wang, Zhiyong; Chemistry - A European Journal; vol. 17; 4; (2011); p. 1114 - 1117;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8998390&database=RX&origin=ReaxysOutput&ln=	
O[C@@H](CN(=O)=O)C1=CC=CS1		10655168	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D10655168&database=RX&origin=ReaxysOutput&ln=	(340 of 3437)		(S)-2-nitro-1-(thiophen-2-yl)ethanol; (S)-1-(thiophen-2-yl)-2-nitroethanol	C6H7NO3S	C6H7NO3S	173.192	heterocyclic		YCUGJFVAMAOCDP-YFKPBYRVSA-N				Identification(17); Physical Data(14); Spectra(36)	5	28	-0.164	1	1	3	94.29	4	2	[alpha]	0.33 g/100ml	90		dichloromethane	-35.9	589	25	supporting information		Article; Halder, Mita; Bhanja, Piyali; Islam, Md. Mominul; Bhaumik, Asim; Islam, Sk. Manirul; New Journal of Chemistry; vol. 42; 14; (2018); p. 11896 - 11904;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D74388206&database=RX&origin=ReaxysOutput&ln=	
[H][C@](C)(O)[C@@]1([H])O[C@]2([H])OC(C)(C)O[C@]2([H])[C@H]1O		81750	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D81750&database=RX&origin=ReaxysOutput&ln=	(341 of 3437)	17668-66-5	6-deoxy-1,2-O-isopropylidene-α-D-glucofuranose; 6-desoxy-1,2-O-isopropylidene-α-D-glucofuranose; 6-Desoxy-1,2-O-isopropyliden-α-D-glucofuranose	CH3CHOHCHOCHOHCHCHO2C3H6	C9H16O5	204.223	heterocyclic		GPJBZMMVKBJPAZ-OZRXBMAMSA-N				Identification(22); Physical Data(15); Spectra(13)	80	27	-0.01	2	5	1	68.15	4	2	[alpha]	1.0 g/100ml		10	dichloromethane	-10.43	589	25			Article; Gual, Aitor; Godard, Cyril; Claver, Carmen; Castillon, Sergio; European Journal of Organic Chemistry; 8; (2009); p. 1191 - 1201;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8749159&database=RX&origin=ReaxysOutput&ln=	
COC(=O)[C@@H]1C[C@@H](O)CN1C(C)=O		84655	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D84655&database=RX&origin=ReaxysOutput&ln=	(342 of 3437)	67943-19-5	methyl 1-acetyl-trans-4-hydroxy-L-proplinate; Methyl N-Acetyl-trans-4-hydroxy-L-prolinate; AcHypOMe; methyl (2S,4R)-1-acetyl-4-hydroxypyrrolidine-2-carboxylate; Ac-(4R)-Hyp-OMe; trans-1-acetyl-4-hydroxy-L-proline methyl ester; trans-1-Acetyl-4-hydroxy-L-prolin-methylester	C8H13NO4	C8H13NO4	187.196	heterocyclic		RRXCEVZGPPDCGR-RQJHMYQMSA-N				Identification(19); Physical Data(12); Spectra(26); Bioactivity(4)	57	27	-0.866	1	5	3	66.84	4	2	[alpha]	1 g/100ml			dichloromethane	-89.9	589	25			Article; Xie, Ning; Taylor, Carol M.; Journal of Organic Chemistry; vol. 79; 16; (2014); p. 7459 - 7467;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D64134508&database=RX&origin=ReaxysOutput&ln=	
C[C@H](CCC=C(C)C)C(=C)C=O		4369137	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D4369137&database=RX&origin=ReaxysOutput&ln=	(343 of 3437)	120093-49-4	(R)-(-)-3,7-dimethyl-2-methylene-6-octenal	C11H18O	C11H18O	166.263	acyclic		FAGYGFPZNTYLAO-SNVBAGLBSA-N				Identification(26); Physical Data(6); Spectra(9)	95	27	3.369	0	1	5	17.07	4	2	[alpha]	1 g/100ml			dichloromethane	5.3	589	25			Article; Basante-Avendaño, Alberto; Guerra-Ayala, Víctor E.; Sánchez-Eleuterio, Alma; Cordero-Vargas, Alejandro; Synthesis; vol. 51; 10; (2019); p. 2207 - 2213;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D76552931&database=RX&origin=ReaxysOutput&ln=	
[H][C@@](O)(C1=CC=C(C)C=C1)C(F)(F)F		5735455	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D5735455&database=RX&origin=ReaxysOutput&ln=	(344 of 3437)	72487-05-9	(R)-2,2,2-trifluoro-1-p-tolylethanol	C9H9F3O	C9H9F3O	190.165	isocyclic		LNYGOJDJKXEXDR-MRVPVSSYSA-N				Identification(28); Physical Data(11); Spectra(18)	8	27	3.176	1	1	2	20.23	4	2	[alpha]	0.18 g/100ml	68		dichloromethane	-12.7	589	25			Article; Wu, Shaoxiang; Guo, Jiyi; Sohail, Muhammad; Cao, Chengyao; Chen, Fu-Xue; Journal of Fluorine Chemistry; vol. 148; (2013); p. 19 - 29;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D35473214&database=RX&origin=ReaxysOutput&ln=	
[H][C@@](O)(C1=CC=C(C)C=C1)C(F)(F)F		5735455	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D5735455&database=RX&origin=ReaxysOutput&ln=	(344 of 3437)	72487-05-9	(R)-2,2,2-trifluoro-1-p-tolylethanol	C9H9F3O	C9H9F3O	190.165	isocyclic		LNYGOJDJKXEXDR-MRVPVSSYSA-N				Identification(28); Physical Data(11); Spectra(18)	8	27	3.176	1	1	2	20.23	4	2	[alpha]	0.18 g/100ml			dichloromethane	-12.7	589	25	supporting information		Article; Wu, Shaoxiang; Zeng, Wei; Wang, Qi; Chen, Fu-Xue; Organic and Biomolecular Chemistry; vol. 10; 47; (2012); p. 9334 - 9337;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D35376648&database=RX&origin=ReaxysOutput&ln=	
[H][C@]12C[C@@]1(C(=O)OCC)C(=O)OC2		7905435	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D7905435&database=RX&origin=ReaxysOutput&ln=	(345 of 3437)	184838-77-5	(1R,5S)-ethyl 2-oxo-3-oxabicyclo[3.1.0]hexane-1-carboxylate; ethyl (1R,5S)-2-oxo-3-oxabicyclo[3.1.0]hexane-1-carboxylate	CO2CCH2CHCH2CO2C2H5	C8H10O4	170.165	heterocyclic		FZNZMKYHAARKOO-SVGQVSJJSA-N				Identification(22); Physical Data(13); Spectra(19)	157	27	0.434	0	4	3	52.6	4	2	[alpha]	1 g/100ml	99		dichloromethane	134.81	589	25	Page/Page column 5		Patent; KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY; US2010/286442; (2010); A1;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8948514&database=RX&origin=ReaxysOutput&ln=	
O[C@H](CC=C)C1=CC=CS1		8403058	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D8403058&database=RX&origin=ReaxysOutput&ln=	(346 of 3437)		(R)-1-(thiophen-2-yl)but-3-en-1-ol; 1-(thiophen-2-yl)but-3-en-1-ol; (R)-1-(2-thienyl)-3-buten-1-ol; (R)-(+)-1-(2-thienyl)but-3-en-1-ol	C8H10OS	C8H10OS	154.233	heterocyclic		KRBDYAKQPULVNR-SSDOTTSWSA-N				Identification(23); Physical Data(19); Spectra(29)	23	27	1.36	1	1	3	48.47	4	2	[alpha]	0.1 g/100ml	90		dichloromethane	38	589	25	supporting information		Article; Zhao, Song; Zhang, Xulong; Zhang, Yuwei; Yang, Huanhuan; Huang, Yan; Zhang, Kui; Du, Ting; New Journal of Chemistry; vol. 39; 10; (2015); p. 7734 - 7737;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D67219829&database=RX&origin=ReaxysOutput&ln=	
COC1=CC=C(C=C1OC)[C@H](O)CN(=O)=O		9050080	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9050080&database=RX&origin=ReaxysOutput&ln=	(347 of 3437)		(S)-1-(3,4-dimethoxyphenyl)-2-nitroethanol	C10H13NO5	C10H13NO5	227.217	isocyclic		AOMQIZUQJSVRST-MRVPVSSYSA-N				Identification(18); Physical Data(8); Spectra(12)	4	27	0.336	1	1	5	84.51	4	2	[alpha]	0.2 g/100ml	46	10	dichloromethane	15.1	589	25	supporting information		Article; Khlebnikova, Tatiana B.; Konev, Vasily N.; Pai, Zinaida P.; Tetrahedron; vol. 74; 2; (2018); p. 260 - 267;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D72747164&database=RX&origin=ReaxysOutput&ln=	
COC1=CC=C(C=C1OC)[C@H](O)CN(=O)=O		9050080	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9050080&database=RX&origin=ReaxysOutput&ln=	(347 of 3437)		(S)-1-(3,4-dimethoxyphenyl)-2-nitroethanol	C10H13NO5	C10H13NO5	227.217	isocyclic		AOMQIZUQJSVRST-MRVPVSSYSA-N				Identification(18); Physical Data(8); Spectra(12)	4	27	0.336	1	1	5	84.51	4	2	[alpha]	1.2 g/100ml	82		dichloromethane	28.1	589	25			Article; Reddy, Basi V. Subba; Reddy, Sankham Madhusudana; Manisha, Swain; Madan, Chinnala; Tetrahedron Asymmetry; vol. 22; 5; (2011); p. 530 - 535;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D9033384&database=RX&origin=ReaxysOutput&ln=	
COC1=CC=C(C=C1OC)[C@@H](O)CN(=O)=O		9050081	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9050081&database=RX&origin=ReaxysOutput&ln=	(348 of 3437)		(R)-1-(3,4-dimethoxyphenyl)-2-nitroethanol	C10H13NO5	C10H13NO5	227.217	isocyclic		AOMQIZUQJSVRST-QMMMGPOBSA-N				Identification(19); Physical Data(12); Spectra(12)	6	27	0.336	1	1	5	84.51	4	2	[alpha]	1.98 g/100ml	93		dichloromethane	-28	589	25	supporting information		Article; Halder, Mita; Bhanja, Piyali; Islam, Md. Mominul; Bhaumik, Asim; Islam, Sk. Manirul; New Journal of Chemistry; vol. 42; 14; (2018); p. 11896 - 11904;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D74388206&database=RX&origin=ReaxysOutput&ln=	
COC1=CC=C(C=C1OC)[C@@H](O)CN(=O)=O		9050081	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9050081&database=RX&origin=ReaxysOutput&ln=	(348 of 3437)		(R)-1-(3,4-dimethoxyphenyl)-2-nitroethanol	C10H13NO5	C10H13NO5	227.217	isocyclic		AOMQIZUQJSVRST-QMMMGPOBSA-N				Identification(19); Physical Data(12); Spectra(12)	6	27	0.336	1	1	5	84.51	4	2	[alpha]	1 g/100ml	74		dichloromethane	-12.13	589	25	supporting information		Article; Balaraman, Kaluvu; Vasanthan, Ravichandran; Kesavan, Venkitasamy; Synthesis; vol. 44; 15; (2012); p. 2455 - 2462;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D20184480&database=RX&origin=ReaxysOutput&ln=	
COC1=CC=C(C=C1OC)[C@@H](O)CN(=O)=O		9050081	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9050081&database=RX&origin=ReaxysOutput&ln=	(348 of 3437)		(R)-1-(3,4-dimethoxyphenyl)-2-nitroethanol	C10H13NO5	C10H13NO5	227.217	isocyclic		AOMQIZUQJSVRST-QMMMGPOBSA-N				Identification(19); Physical Data(12); Spectra(12)	6	27	0.336	1	1	5	84.51	4	2	[alpha]	1 g/100ml	89		dichloromethane	-24.6	589	25			Article; Reddy, B.V.Subba; George, Jimil; Tetrahedron Asymmetry; vol. 22; 11; (2011); p. 1169 - 1175;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D20016543&database=RX&origin=ReaxysOutput&ln=	
COC1=CC=C(C=C1OC)[C@@H](O)CN(=O)=O		9050081	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D9050081&database=RX&origin=ReaxysOutput&ln=	(348 of 3437)		(R)-1-(3,4-dimethoxyphenyl)-2-nitroethanol	C10H13NO5	C10H13NO5	227.217	isocyclic		AOMQIZUQJSVRST-QMMMGPOBSA-N				Identification(19); Physical Data(12); Spectra(12)	6	27	0.336	1	1	5	84.51	4	2	[alpha]	2.01 g/100ml	96		dichloromethane	-27.1	589	25			Article; Blay, Gonzalo; Hernandez-Olmos, Victor; Pedro, Jose R.; Tetrahedron Asymmetry; vol. 21; 5; (2010); p. 578 - 581;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D8892871&database=RX&origin=ReaxysOutput&ln=	
[H][C@@]12CS[C@@H](OC(C)=O)[C@]1([H])OC(C)(C)O2		11088542	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D11088542&database=RX&origin=ReaxysOutput&ln=	(349 of 3437)	1055283-31-2	(3aR,4R,6aS)-2,2-dimethyltetrahydrothieno[3,4-d][1,3]dioxol-4-yl acetate	C9H14O4S	C9H14O4S	218.274			BCTJSQNYHKAOSK-BWZBUEFSSA-N				Identification(32); Physical Data(3); Spectra(5)	14	27	1.179	0	4	2	70.06	4	2	[alpha]	0.18 g/100ml			dichloromethane	-258.15	589	25	Paragraph 0149		Patent; FUTURE MEDICINE; US2020/16186; (2020); A1;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D78977484&database=RX&origin=ReaxysOutput&ln=	
[H][C@@]12CS[C@@H](OC(C)=O)[C@]1([H])OC(C)(C)O2		11088542	https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.XRN%3D11088542&database=RX&origin=ReaxysOutput&ln=	(349 of 3437)	1055283-31-2	(3aR,4R,6aS)-2,2-dimethyltetrahydrothieno[3,4-d][1,3]dioxol-4-yl acetate	C9H14O4S	C9H14O4S	218.274			BCTJSQNYHKAOSK-BWZBUEFSSA-N				Identification(32); Physical Data(3); Spectra(5)	14	27	1.179	0	4	2	70.06	4	2	[alpha]	0.18 g/100ml			dichloromethane	-258.15	589	25	Paragraph 0087		Patent; FUTURE MEDICINE; EP3533452; (2019); A1;	https://www.reaxys.com/reaxys/secured/hopinto.do?context=C&query=CNR.CNR%3D77713366&database=RX&origin=ReaxysOutput&ln=	
