idx,rot633,rot589,rot355,rot589_sign,rot589_abs,rot589_power,rot589_power_abs,rot633_sign,rot633_abs,rot633_power,rot633_power_abs,rot355_sign,rot355_abs,rot355_power,rot355_power_abs,point_group,point_group_noH
076941,-685.67,-828.14,-5053.69,-1.0,828.14,-1044.3756354,1044.3756354,-1.0,685.67,-864.7052937000001,864.7052937000001,-1.0,5053.69,-6373.2589959,6373.2589959,C1,C1
047785,-50.56,-58.81,-182.6,-1.0,58.81,-74.1658791,74.1658791,-1.0,50.56,-63.7617216,63.7617216,-1.0,182.6,-230.278686,230.278686,C1,C1
010131,-148.21,-174.79,-641.51,-1.0,174.79,-194.2755892,194.2755892,-1.0,148.21,-164.7324508,164.7324508,-1.0,641.51,-713.0255348000001,713.0255348000001,C1,C1
051561,178.49,208.37,677.13,1.0,208.37,264.9278691,264.9278691,1.0,178.49,226.93754070000003,226.93754070000003,1.0,677.13,860.9233959000001,860.9233959000001,C1,C1
055700,71.04,83.82,324.73,1.0,83.82,108.26107379999998,108.26107379999998,1.0,71.04,91.7545536,91.7545536,1.0,324.73,419.4180207,419.4180207,C1,C1
118901,1.46,1.63,1.64,1.0,1.63,2.0570436999999995,2.0570436999999995,1.0,1.46,1.8425054,1.8425054,1.0,1.64,2.0696636,2.0696636,C1,C1
036185,9.66,11.37,40.11,1.0,11.37,13.5492879,13.5492879,1.0,9.66,11.5115322,11.5115322,1.0,40.11,47.7978837,47.7978837,C1,C1
068795,23.38,27.37,93.39,1.0,27.37,33.167787100000005,33.167787100000005,1.0,23.38,28.332585400000003,28.332585400000003,1.0,93.39,113.1728037,113.1728037,C1,C1
116427,-107.05,-125.86,-455.82,-1.0,125.86,-166.27993899999998,166.27993899999998,-1.0,107.05,-141.4291075,141.4291075,-1.0,455.82,-602.2065929999999,602.2065929999999,C1,C1
123271,-751.84,-905.09,-5481.29,-1.0,905.09,-1123.5696751,1123.5696751,-1.0,751.84,-933.3266576,933.3266576,-1.0,5481.29,-6804.418593099999,6804.418593099999,C1,C1
000601,62.13,72.57,236.98,1.0,72.57,59.58432419999999,59.58432419999999,1.0,62.13,51.0124578,51.0124578,1.0,236.98,194.5747988,194.5747988,C1,C1
035033,-54.6,-63.57,-198.12,-1.0,63.57,-78.9151623,78.9151623,-1.0,54.6,-67.779894,67.779894,-1.0,198.12,-245.9441868,245.9441868,C1,C1
094316,76.22,88.83,280.88,1.0,88.83,110.3508441,110.3508441,1.0,76.22,94.6858194,94.6858194,1.0,280.88,348.92879760000005,348.92879760000005,C1,C1
113293,124.57,147.71,692.04,1.0,147.71,186.3435505,186.3435505,1.0,124.57,157.15128349999998,157.15128349999998,1.0,692.04,873.043062,873.043062,C1,C1
077066,21.01,24.95,99.69,1.0,24.95,30.9836585,30.9836585,1.0,21.01,26.0908483,26.0908483,1.0,99.69,123.7980327,123.7980327,C1,C1
099694,33.04,37.76,70.43,1.0,37.76,48.0091968,48.0091968,1.0,33.04,42.0080472,42.0080472,1.0,70.43,89.54681490000002,89.54681490000002,C1,C1
099510,46.98,54.22,146.85,1.0,54.22,69.4726282,69.4726282,1.0,46.98,60.1959438,60.1959438,1.0,146.85,188.1603735,188.1603735,C1,C1
112749,122.52,142.51,438.27,1.0,142.51,179.84619489999997,179.84619489999997,1.0,122.52,154.61901479999997,154.61901479999997,1.0,438.27,553.0923572999999,553.0923572999999,C1,C1
130043,21.86,26.12,128.91,1.0,26.12,32.1586828,32.1586828,1.0,21.86,26.9138134,26.9138134,1.0,128.91,158.7127029,158.7127029,C1,C1
080418,-36.06,-41.88,-126.4,-1.0,41.88,-54.50388840000001,54.50388840000001,-1.0,36.06,-46.9295658,46.9295658,-1.0,126.4,-164.500752,164.500752,C1,C1
001129,-14.26,-16.19,-31.09,-1.0,16.19,-16.6952899,16.6952899,-1.0,14.26,-14.7050546,14.7050546,-1.0,31.09,-32.0603189,32.0603189,C1,C1
117357,182.57,218.44,1197.86,1.0,218.44,275.6690956,275.6690956,1.0,182.57,230.4015143,230.4015143,1.0,1197.86,1511.6873413999997,1511.6873413999997,C1,C1
067972,-15.11,-20.06,-426.53,-1.0,20.06,-25.7022762,25.7022762,-1.0,15.11,-19.3599897,19.3599897,-1.0,426.53,-546.5000931,546.5000931,C1,C1
074165,62.22,74.23,313.69,1.0,74.23,89.9214797,89.9214797,1.0,62.22,75.3726858,75.3726858,1.0,313.69,380.0009291,380.0009291,C1,C1
074962,-29.18,-34.08,-111.73,-1.0,34.08,-42.3215664,42.3215664,-1.0,29.18,-36.2365994,36.2365994,-1.0,111.73,-138.74966590000002,138.74966590000002,C1,C1
066649,-26.4,-30.85,-101.51,-1.0,30.85,-37.688519500000005,37.688519500000005,-1.0,26.4,-32.252088,32.252088,-1.0,101.51,-124.0117217,124.0117217,C1,C1
013288,56.59,65.83,202.5,1.0,65.83,75.1699604,75.1699604,1.0,56.59,64.6189892,64.6189892,1.0,202.5,231.2307,231.2307,C1,C1
066996,73.34,83.18,7.48,1.0,83.18,101.6185106,101.6185106,1.0,73.34,89.59727780000001,89.59727780000001,1.0,7.48,9.1380916,9.1380916,C1,C1
029286,23.52,28.95,184.43,1.0,28.95,36.2254245,36.2254245,1.0,23.52,29.4308112,29.4308112,1.0,184.43,230.77910330000003,230.77910330000003,C1,C1
122124,276.33,331.55,2158.6,1.0,331.55,438.1731645,438.1731645,1.0,276.33,365.1949647,365.1949647,1.0,2158.6,2852.784174,2852.784174,C1,C1
094796,120.6,142.81,596.26,1.0,142.81,182.97816870000003,182.97816870000003,1.0,120.6,154.521162,154.521162,1.0,596.26,763.9700502000001,763.9700502000001,C1,C1
102712,-191.6,-226.66,-910.44,-1.0,226.66,-290.52145499999995,290.52145499999995,-1.0,191.6,-245.58329999999995,245.58329999999995,-1.0,910.44,-1166.95647,1166.95647,C1,C1
060076,58.04,67.6,211.91,1.0,67.6,84.61559600000001,84.61559600000001,1.0,58.04,72.6492484,72.6492484,1.0,211.91,265.2498661,265.2498661,C1,C1
122054,66.06,79.76,523.66,1.0,79.76,103.8020568,103.8020568,1.0,66.06,85.97246580000001,85.97246580000001,1.0,523.66,681.5068338,681.5068338,C1,C1
057956,226.82,271.17,1525.03,1.0,271.17,344.8929879,344.8929879,1.0,226.82,288.4855534,288.4855534,1.0,1525.03,1939.6399061,1939.6399061,C1,C1
060819,17.26,20.19,64.93,1.0,20.19,25.878532499999995,25.878532499999995,1.0,17.26,22.123005,22.123005,1.0,64.93,83.22402749999999,83.22402749999999,C1,C1
078523,11.83,13.59,32.74,1.0,13.59,17.2787337,17.2787337,1.0,11.83,15.0410169,15.0410169,1.0,32.74,41.6266182,41.6266182,C1,C1
038642,-163.71,-195.24,-839.8,-1.0,195.24,-234.668718,234.668718,-1.0,163.71,-196.7712345,196.7712345,-1.0,839.8,-1009.39761,1009.39761,C2,C2
052885,-72.19,-84.9,-310.58,-1.0,84.9,-100.333971,100.333971,-1.0,72.19,-85.3134201,85.3134201,-1.0,310.58,-367.0403382,367.0403382,C1,C1
100811,-46.5,-54.28,-176.25,-1.0,54.28,-69.0371036,69.0371036,-1.0,46.5,-59.141955,59.141955,-1.0,176.25,-224.1670875,224.1670875,C1,C1
004947,128.73,151.01,540.26,1.0,151.01,167.84459479999998,167.84459479999998,1.0,128.73,143.08082039999996,143.08082039999996,1.0,540.26,600.4881848,600.4881848,C1,C1
105146,-88.57,-103.99,-365.29,-1.0,103.99,-126.9998673,126.9998673,-1.0,88.57,-108.16788389999998,108.16788389999998,-1.0,365.29,-446.1177183,446.1177183,C1,C1
035798,-54.42,-63.61,-207.63,-1.0,63.61,-78.33889549999999,78.33889549999999,-1.0,54.42,-67.02095100000001,67.02095100000001,-1.0,207.63,-255.7067265,255.7067265,C1,C1
076404,5.23,5.93,11.4,1.0,5.93,7.4252495,7.4252495,1.0,5.23,6.548744500000001,6.548744500000001,1.0,11.4,14.27451,14.27451,C1,C1
039919,159.66,188.51,724.79,1.0,188.51,232.1594905,232.1594905,1.0,159.66,196.629273,196.629273,1.0,724.79,892.6151245,892.6151245,C1,C1
046832,195.71,232.15,985.93,1.0,232.15,285.80218650000006,285.80218650000006,1.0,195.71,240.94053810000003,240.94053810000003,1.0,985.93,1213.7882823000002,1213.7882823000002,C1,C1
038947,-7.86,-9.95,-65.63,-1.0,9.95,-12.5524225,12.5524225,-1.0,7.86,-9.915783,9.915783,-1.0,65.63,-82.7955265,82.7955265,C1,C1
105643,17.1,20.52,92.0,1.0,20.52,25.887826800000003,25.887826800000003,1.0,17.1,21.573189000000003,21.573189000000003,1.0,92.0,116.06628,116.06628,C1,C1
021190,49.65,58.82,234.38,1.0,58.82,65.9583952,65.9583952,1.0,49.65,55.675524,55.675524,1.0,234.38,262.8243568,262.8243568,C1,C1
063171,10.4,12.39,51.47,1.0,12.39,15.636056099999998,15.636056099999998,1.0,10.4,13.124695999999998,13.124695999999998,1.0,51.47,64.95462529999999,64.95462529999999,C1,C1
104857,-94.53,-109.88,-335.33,-1.0,109.88,-145.21630919999998,145.21630919999998,-1.0,94.53,-124.9299027,124.9299027,-1.0,335.33,-443.1687746999999,443.1687746999999,C1,C1
028206,-56.98,-67.22,-251.62,-1.0,67.22,-82.784791,82.784791,-1.0,56.98,-70.173719,70.173719,-1.0,251.62,-309.882611,309.882611,C1,C1
022539,65.97,78.75,347.39,1.0,78.75,100.1251125,100.1251125,1.0,65.97,83.8762371,83.8762371,1.0,347.39,441.6820677,441.6820677,C1,C1
045699,-5.05,-5.81,-20.84,-1.0,5.81,-7.1555379,7.1555379,-1.0,5.05,-6.2195295,6.2195295,-1.0,20.84,-25.666335600000004,25.666335600000004,C1,C1
014013,-83.62,-104.71,-1136.51,-1.0,104.71,-117.4092288,117.4092288,-1.0,83.62,-93.7614336,93.7614336,-1.0,1136.51,-1274.3459328,1274.3459328,C1,C1
122298,-105.15,-123.64,-442.75,-1.0,123.64,-156.0324436,156.0324436,-1.0,105.15,-132.69824849999998,132.69824849999998,-1.0,442.75,-558.7460725,558.7460725,C1,C1
098847,-43.56,-51.05,-169.33,-1.0,51.05,-65.9356695,65.9356695,-1.0,43.56,-56.26166040000001,56.26166040000001,-1.0,169.33,-218.70493470000005,218.70493470000005,C1,C1
024716,35.27,41.4,145.61,1.0,41.4,49.74417,49.74417,1.0,35.27,42.3786685,42.3786685,1.0,145.61,174.9576955,174.9576955,C1,C1
016017,78.52,91.3,279.37,1.0,91.3,102.413036,102.413036,1.0,78.52,88.0774544,88.0774544,1.0,279.37,313.3749164,313.3749164,C1,C1
058473,-6.12,-7.35,-33.96,-1.0,7.35,-9.5687445,9.5687445,-1.0,6.12,-7.967444400000001,7.967444400000001,-1.0,33.96,-44.211505200000005,44.211505200000005,C1,C1
084177,291.92,353.1,2158.72,1.0,353.1,434.860305,434.860305,1.0,291.92,359.51407600000005,359.51407600000005,1.0,2158.72,2658.571616,2658.571616,C1,C1
050894,431.99,526.99,4102.46,1.0,526.99,654.2001161000001,654.2001161000001,1.0,431.99,536.2680660999999,536.2680660999999,1.0,4102.46,5092.752819400001,5092.752819400001,C1,C1
082992,8.03,8.58,-4.24,1.0,8.58,10.654901400000002,10.654901400000002,1.0,8.03,9.9718949,9.9718949,-1.0,4.24,-5.265359200000001,5.265359200000001,C1,C1
057668,75.3,87.83,282.78,1.0,87.83,110.8019365,110.8019365,1.0,75.3,94.994715,94.994715,1.0,282.78,356.741109,356.741109,C1,C1
085598,36.52,44.07,283.46,1.0,44.07,56.46556890000001,56.46556890000001,1.0,36.52,46.791980400000014,46.791980400000014,1.0,283.46,363.1887942,363.1887942,C1,C1
066336,150.01,178.1,723.81,1.0,178.1,221.098683,221.098683,1.0,150.01,186.2269143,186.2269143,1.0,723.81,898.5594483,898.5594483,C1,C1
093853,-45.63,-53.25,-172.67,-1.0,53.25,-69.3245775,69.3245775,-1.0,45.63,-59.404328100000015,59.404328100000015,-1.0,172.67,-224.7938929,224.7938929,C1,C1
066401,-358.75,-425.96,-1869.86,-1.0,425.96,-520.2121692,520.2121692,-1.0,358.75,-438.1306125,438.1306125,-1.0,1869.86,-2283.6039222,2283.6039222,C1,C1
025205,-624.51,-753.93,-4536.4,-1.0,753.93,-935.6195907,935.6195907,-1.0,624.51,-775.0106648999999,775.0106648999999,-1.0,4536.4,-5629.627036,5629.627036,C1,C1
022374,-129.33,-153.02,-607.4,-1.0,153.02,-194.5542186,194.5542186,-1.0,129.33,-164.4340419,164.4340419,-1.0,607.4,-772.2665819999999,772.2665819999999,C1,C1
042184,-81.29,-98.84,-1075.21,-1.0,98.84,-119.7337876,119.7337876,-1.0,81.29,-98.4738931,98.4738931,-1.0,1075.21,-1302.4986419,1302.4986419,C1,C1
121820,81.15,98.98,740.14,1.0,98.98,126.90720699999994,126.90720699999994,1.0,81.15,104.04647249999996,104.04647249999996,1.0,740.14,948.9705009999996,948.9705009999996,C1,C1
109551,1.7,2.52,30.65,1.0,2.52,3.2797044,3.2797044,1.0,1.7,2.212499,2.212499,1.0,30.65,39.8900555,39.8900555,C1,C1
023372,-1.96,-25.3,5379.52,-1.0,25.3,-32.927191,32.927191,-1.0,1.96,-2.5508812,2.5508812,1.0,5379.52,7001.2838944000005,7001.2838944000005,C1,C1
023586,-59.0,-72.31,-439.27,-1.0,72.31,-90.4793337,90.4793337,-1.0,59.0,-73.82493,73.82493,-1.0,439.27,-549.6453729,549.6453729,C1,C1
120998,-40.67,-47.94,-175.34,-1.0,47.94,-61.91882460000001,61.91882460000001,-1.0,40.67,-52.52896530000001,52.52896530000001,-1.0,175.34,-226.46739060000004,226.46739060000004,C1,C1
052105,-23.35,-27.34,-94.59,-1.0,27.34,-34.760896200000005,34.760896200000005,-1.0,23.35,-29.6878905,29.6878905,-1.0,94.59,-120.2645637,120.2645637,C1,C1
103855,24.17,28.34,97.34,1.0,28.34,36.0447958,36.0447958,1.0,24.17,30.7410979,30.7410979,1.0,97.34,123.8038258,123.8038258,C1,C1
081787,-105.52,-122.85,-382.85,-1.0,122.85,-153.7725735,153.7725735,-1.0,105.52,-132.0804392,132.0804392,-1.0,382.85,-479.21717350000006,479.21717350000006,C1,C1
066374,-8.3,-9.82,-38.52,-1.0,9.82,-12.388421,12.388421,-1.0,8.3,-10.470865000000002,10.470865000000002,-1.0,38.52,-48.594906,48.594906,C1,C1
106627,-41.57,-48.35,-148.49,-1.0,48.35,-61.0172165,61.0172165,-1.0,41.57,-52.4609243,52.4609243,-1.0,148.49,-187.3928951,187.3928951,C1,C1
015675,1.87,1.29,-37.32,1.0,1.29,1.42158,1.42158,1.0,1.87,2.06074,2.06074,-1.0,37.32,-41.12664,41.12664,C1,C1
050781,-237.46,-293.0,-2472.02,-1.0,293.0,-357.94931,357.94931,-1.0,237.46,-290.09775820000004,290.09775820000004,-1.0,2472.02,-3019.9926734,3019.9926734,C1,C1
109751,174.83,201.71,452.11,1.0,201.71,258.5337241,258.5337241,1.0,174.83,224.0813593,224.0813593,1.0,452.11,579.4739081,579.4739081,C1,C1
114675,-40.7,-48.89,-224.71,-1.0,48.89,-60.7130687,60.7130687,-1.0,40.7,-50.54248100000001,50.54248100000001,-1.0,224.71,-279.0516193,279.0516193,C1,C1
055240,39.61,46.34,152.89,1.0,46.34,59.831891000000006,59.831891000000006,1.0,39.61,51.14245150000001,51.14245150000001,1.0,152.89,197.4039235,197.4039235,C1,C1
051345,-100.41,-122.59,-943.1,-1.0,122.59,-149.7645253,149.7645253,-1.0,100.41,-122.6678847,122.6678847,-1.0,943.1,-1152.156977,1152.156977,C1,C1
126840,84.11,97.93,307.57,1.0,97.93,124.5189743,124.5189743,1.0,84.11,106.9467061,106.9467061,1.0,307.57,391.0783307,391.0783307,C1,C1
023005,-74.07,-85.07,-179.94,-1.0,85.07,-105.60845009999998,105.60845009999998,-1.0,74.07,-91.9527201,91.9527201,-1.0,179.94,-223.3829142,223.3829142,C1,C1
007419,-133.47,-156.37,-536.85,-1.0,156.37,-183.1217796,183.1217796,-1.0,133.47,-156.30404760000002,156.30404760000002,-1.0,536.85,-628.694298,628.694298,C1,C1
050549,-273.81,-322.39,-1351.43,-1.0,322.39,-403.3969353,403.3969353,-1.0,273.81,-342.6102387,342.6102387,-1.0,1351.43,-1691.0038161000002,1691.0038161000002,C1,C1
112400,-4.12,-4.23,36.72,-1.0,4.23,-5.461733700000001,5.461733700000001,-1.0,4.12,-5.3197028,5.3197028,1.0,36.72,47.4124968,47.4124968,C1,C1
020002,-158.5,-185.4,-650.31,-1.0,185.4,-207.885312,207.885312,-1.0,158.5,-177.72288,177.72288,-1.0,650.31,-729.1795968,729.1795968,C1,C1
070038,210.76,248.81,1000.3,1.0,248.81,298.9576555,298.9576555,1.0,210.76,253.238678,253.238678,1.0,1000.3,1201.910465,1201.910465,C1,C1
017965,20.04,24.84,153.55,1.0,24.84,27.8635248,27.8635248,1.0,20.04,22.4792688,22.4792688,1.0,153.55,172.24010600000005,172.24010600000005,C1,C1
115086,-180.88,-214.01,-844.67,-1.0,214.01,-272.0987343,272.0987343,-1.0,180.88,-229.9762584,229.9762584,-1.0,844.67,-1073.9387780999998,1073.9387780999998,C1,C1
106570,-36.21,-42.62,-163.22,-1.0,42.62,-52.90804179999999,52.90804179999999,-1.0,36.21,-44.9507319,44.9507319,-1.0,163.22,-202.6196758,202.6196758,C1,C1
003255,-34.01,-39.63,-128.74,-1.0,39.63,-38.4874671,38.4874671,-1.0,34.01,-33.0294917,33.0294917,-1.0,128.74,-125.02842580000002,125.02842580000002,C1,C1
053574,-217.53,-253.2,-783.84,-1.0,253.2,-314.31994799999995,314.31994799999995,-1.0,217.53,-270.0395667,270.0395667,-1.0,783.84,-973.0511376,973.0511376,C1,C1
033065,-79.25,-92.28,-289.33,-1.0,92.28,-119.147322,119.147322,-1.0,79.25,-102.3236375,102.3236375,-1.0,289.33,-373.5684295,373.5684295,C1,C1
048095,81.19,89.52,200.2,1.0,89.52,113.7790248,113.7790248,1.0,81.19,103.1916781,103.1916781,1.0,200.2,254.452198,254.452198,C1,C1
120586,-66.57,-77.59,-246.12,-1.0,77.59,-97.1201789,97.1201789,-1.0,66.57,-83.32633469999999,83.32633469999999,-1.0,246.12,-308.0708652,308.0708652,C1,C1
088127,74.56,87.49,306.11,1.0,87.49,111.2374107,111.2374107,1.0,74.56,94.7978208,94.7978208,1.0,306.11,389.1974373000001,389.1974373000001,C1,C1
067933,161.45,190.49,797.53,1.0,190.49,240.2288439,240.2288439,1.0,161.45,203.6062095,203.6062095,1.0,797.53,1005.7730583,1005.7730583,C1,C1
002465,103.2,120.97,412.76,1.0,120.97,118.7260065,118.7260065,1.0,103.2,101.28564,101.28564,1.0,412.76,405.103302,405.103302,C1,C1
011266,130.93,152.87,498.89,1.0,152.87,166.8239736,166.8239736,1.0,130.93,142.8812904,142.8812904,1.0,498.89,544.4286791999999,544.4286791999999,C1,C1
035587,77.84,92.07,382.05,1.0,92.07,107.8609257,107.8609257,1.0,77.84,91.1903384,91.1903384,1.0,382.05,447.5753955,447.5753955,C1,C1
045853,180.54,215.88,1091.82,1.0,215.88,263.7341196,263.7341196,1.0,180.54,220.5603018,220.5603018,1.0,1091.82,1333.8437394,1333.8437394,C1,C1
131861,-23.89,-27.88,-74.56,-1.0,27.88,-35.9994924,35.9994924,-1.0,23.89,-30.84748470000001,30.84748470000001,-1.0,74.56,-96.2741088,96.2741088,C1,C1
047995,13.27,15.76,106.27,1.0,15.76,18.618076,18.618076,1.0,13.27,15.6765145,15.6765145,1.0,106.27,125.5420645,125.5420645,C1,C1
041629,-16.49,-19.77,-87.33,-1.0,19.77,-24.5509791,24.5509791,-1.0,16.49,-20.4777767,20.4777767,-1.0,87.33,-108.4490139,108.4490139,C1,C1
015709,-50.04,-57.93,-165.63,-1.0,57.93,-67.291488,67.291488,-1.0,50.04,-58.126464,58.126464,-1.0,165.63,-192.395808,192.395808,C1,C1
074342,137.12,158.43,33.53,1.0,158.43,190.3552293,190.3552293,1.0,137.12,164.75105119999998,164.75105119999998,1.0,33.53,40.2866303,40.2866303,C1,C1
079687,-440.51,-527.51,-2699.87,-1.0,527.51,-665.2481361,665.2481361,-1.0,440.51,-555.5315661,555.5315661,-1.0,2699.87,-3404.8330557000004,3404.8330557000004,C1,C1
091463,82.79,96.01,281.14,1.0,96.01,121.1214155,121.1214155,1.0,82.79,104.4437245,104.4437245,1.0,281.14,354.67216699999994,354.67216699999994,C1,C1
057098,-85.32,-99.24,-305.03,-1.0,99.24,-124.2197004,124.2197004,-1.0,85.32,-106.7958972,106.7958972,-1.0,305.03,-381.8091013,381.8091013,C1,C1
100170,103.33,125.59,895.22,1.0,125.59,160.9699589,160.9699589,1.0,103.33,132.4390943,132.4390943,1.0,895.22,1147.4124261999998,1147.4124261999998,C1,C1
085601,206.49,246.13,1243.97,1.0,246.13,320.21266869999994,320.21266869999994,1.0,206.49,268.6414251,268.6414251,1.0,1243.97,1618.3925303,1618.3925303,C1,C1
102713,-24.6,-29.86,-163.74,-1.0,29.86,-38.5668774,38.5668774,-1.0,24.6,-31.773114000000007,31.773114000000007,-1.0,163.74,-211.48494660000003,211.48494660000003,C1,C1
031285,231.21,270.53,910.21,1.0,270.53,346.63279429999994,346.63279429999994,1.0,231.21,296.2516851,296.2516851,1.0,910.21,1166.2611751000002,1166.2611751000002,C1,C1
090253,-24.91,-28.5,-67.41,-1.0,28.5,-34.830135,34.830135,-1.0,24.91,-30.4427601,30.4427601,-1.0,67.41,-82.38243509999998,82.38243509999998,C1,C1
030221,-28.83,-34.18,-139.81,-1.0,34.18,-42.4320774,42.4320774,-1.0,28.83,-35.7904269,35.7904269,-1.0,139.81,-173.56432830000003,173.56432830000003,C1,C1
100186,-64.17,-78.1,-589.07,-1.0,78.1,-103.216179,103.216179,-1.0,64.17,-84.80643029999999,84.80643029999999,-1.0,589.07,-778.5090213,778.5090213,C1,C1
128333,41.2,48.92,204.48,1.0,48.92,62.2003124,62.2003124,1.0,41.2,52.38456400000001,52.38456400000001,1.0,204.48,259.9901856,259.9901856,C1,C1
107372,-82.78,-98.79,-441.72,-1.0,98.79,-125.6045697,125.6045697,-1.0,82.78,-105.2489754,105.2489754,-1.0,441.72,-561.6160596,561.6160596,C1,C1
029099,55.99,65.6,218.09,1.0,65.6,83.37956799999998,83.37956799999998,1.0,55.99,71.1649697,71.1649697,1.0,218.09,277.1989327,277.1989327,C1,C1
013045,-180.65,-211.13,-703.73,-1.0,211.13,-240.9077752,240.9077752,-1.0,180.65,-206.128876,206.128876,-1.0,703.73,-802.9840792,802.9840792,C1,C1
010045,-123.86,-144.37,-457.66,-1.0,144.37,-157.54809360000002,157.54809360000002,-1.0,123.86,-135.16594080000002,135.16594080000002,-1.0,457.66,-499.4352048,499.4352048,C1,C1
121632,-12.06,-17.36,-296.73,-1.0,17.36,-22.942802399999994,22.942802399999994,-1.0,12.06,-15.9383754,15.9383754,-1.0,296.73,-392.1554007,392.1554007,C1,C1
006477,73.18,85.07,260.35,1.0,85.07,98.817312,98.817312,1.0,73.18,85.00588800000001,85.00588800000001,1.0,260.35,302.42256000000003,302.42256000000003,C1,C1
131237,-101.17,-123.11,-921.36,-1.0,123.11,-156.4765033,156.4765033,-1.0,101.17,-128.5901051,128.5901051,-1.0,921.36,-1171.0762008,1171.0762008,C1,C1
116137,-82.25,-94.45,-219.99,-1.0,94.45,-120.1281215,120.1281215,-1.0,82.25,-104.6113075,104.6113075,-1.0,219.99,-279.7986813,279.7986813,C1,C1
109879,120.01,139.46,422.96,1.0,139.46,181.4974278,181.4974278,1.0,120.01,156.18461430000002,156.18461430000002,1.0,422.96,550.4528328,550.4528328,C1,C1
030833,-67.34,-79.42,-310.1,-1.0,79.42,-101.7616402,101.7616402,-1.0,67.34,-86.28341540000001,86.28341540000001,-1.0,310.1,-397.334231,397.334231,C1,C1
032565,-147.6,-173.69,-636.94,-1.0,173.69,-222.5507339,222.5507339,-1.0,147.6,-189.121356,189.121356,-1.0,636.94,-816.1175914,816.1175914,C1,C1
015814,-40.01,-45.67,-89.11,-1.0,45.67,-53.0301772,53.0301772,-1.0,40.01,-46.4580116,46.4580116,-1.0,89.11,-103.4709676,103.4709676,C1,C1
107977,105.04,122.35,384.01,1.0,122.35,151.93790049999998,151.93790049999998,1.0,105.04,130.44182320000002,130.44182320000002,1.0,384.01,476.87513830000006,476.87513830000006,C1,C1
132618,97.2,117.4,691.87,1.0,117.4,149.241701313362,149.241701313362,1.0,97.2,123.562975874436,123.562975874436,1.0,691.87,879.5217707638482,879.5217707638482,C1,C1
121026,-56.37,-65.86,-213.59,-1.0,65.86,-84.4134206,84.4134206,-1.0,56.37,-72.24999269999999,72.24999269999999,-1.0,213.59,-273.7604389,273.7604389,C1,C1
073455,17.9,21.08,75.58,1.0,21.08,26.593474,26.593474,1.0,17.9,22.581745,22.581745,1.0,75.58,95.347949,95.347949,C1,C1
101263,162.28,189.23,604.82,1.0,189.23,238.7306757,238.7306757,1.0,162.28,204.7308252,204.7308252,1.0,604.82,763.0348638000002,763.0348638000002,C1,C1
095358,-72.25,-85.57,-346.44,-1.0,85.57,-106.2633931,106.2633931,-1.0,72.25,-89.7222175,89.7222175,-1.0,346.44,-430.2195852,430.2195852,C1,C1
103137,9.98,10.11,-55.33,1.0,10.11,13.0579749,13.0579749,1.0,9.98,12.890068200000004,12.890068200000004,-1.0,55.33,-71.46367470000001,71.46367470000001,C1,C1
095932,32.34,37.56,113.27,1.0,37.56,47.383818,47.383818,1.0,32.34,40.79852700000001,40.79852700000001,1.0,113.27,142.8957685,142.8957685,C1,C1
118410,98.29,114.99,386.8,1.0,114.99,142.84862729999998,142.84862729999998,1.0,98.29,122.10271830000002,122.10271830000002,1.0,386.8,480.510036,480.510036,C1,C1
092679,-40.2,-47.19,-166.27,-1.0,47.19,-58.1168445,58.1168445,-1.0,40.2,-49.50831,49.50831,-1.0,166.27,-204.7698185,204.7698185,C1,C1
108805,-46.17,-55.11,-266.42,-1.0,55.11,-68.9817381,68.9817381,-1.0,46.17,-57.791450700000006,57.791450700000006,-1.0,266.42,-333.4805782,333.4805782,C1,C1
058566,30.67,36.02,126.35,1.0,36.02,46.893357400000006,46.893357400000006,1.0,30.67,39.92835290000001,39.92835290000001,1.0,126.35,164.4912745,164.4912745,C1,C1
